rank,playoff,o_fgm,o_fga,o_ftm,o_fta,o_3pm,o_3pa,o_oreb,o_dreb,o_reb,o_asts,o_pf,o_stl,o_to,o_blk,o_pts,d_fgm,d_fga,d_ftm,d_fta,d_3pm,d_3pa,d_oreb,d_dreb,d_reb,d_asts,d_pf,d_stl,d_to,d_blk,d_pts,won,lost,GP,homeW,homeL,awayW,awayL,confW,confL,min,attend,playoff_progression_score,next_season_playoff,eFG%,opp_eFG%,Net_eFG%,Off_Rating,Def_Rating,Net_Rating,TO_per_Game,REB_per_Game,Possessions,Pace,TOV%,TS%,AST_TO_Ratio,FTR,OREB%,DREB%,Win%,Home_Win%,Away_Win%,Conf_Win%,Min_per_Game,Avg_Attendance
3,1,901,2214,572,745,153,429,452,723,1175,537,642,325,611,101,2527,891,2081,512,664,186,547,308,718,1026,542,689,274,649,141,2480,19,15,34,12,5,7,10,12,10,6950,142575,1,1,44.150858175248416,47.28495915425277,-3.1341009790043515,7432.352941176471,7294.117647058823,138.23529411764775,17.970588235294116,34.55882352941177,1986.98,58.440588235294115,30.750183695860052,49.708867731528834,0.8788870703764321,0.33649503161698285,38.63247863247864,70.12609117361784,55.88235294117647,70.58823529411765,41.17647058823529,54.54545454545454,204.41176470588235,4193.382352941177
4,1,883,2159,611,816,168,438,388,721,1109,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,1075,581,759,267,624,206,2571,18,16,34,13,4,5,12,9,11,6800,139066,1,0,44.78925428439092,49.3890977443609,-4.599843459969982,7485.2941176470595,7561.764705882353,-76.47058823529369,17.235294117647058,32.61764705882353,1972.86,58.02529411764706,29.703070668978032,50.53533700814919,0.8071672354948806,0.3779527559055118,33.59307359307359,70.06802721088435,52.94117647058824,76.47058823529412,29.411764705882355,45.0,200.0,4090.176470588235
6,0,792,2068,538,736,93,315,350,795,1145,428,728,187,513,167,2215,867,2176,544,745,149,482,389,783,1172,530,669,275,424,140,2427,12,22,34,9,8,3,14,10,14,6825,176526,0,0,40.54642166344294,43.267463235294116,-2.721041571851174,6514.7058823529405,7138.235294117647,-623.5294117647063,15.088235294117647,33.6764705882353,1757.8200000000002,51.70058823529412,29.18387548213127,46.3032644324035,0.834307992202729,0.35589941972920697,30.89143865842895,67.14527027027027,35.294117647058826,52.94117647058824,17.647058823529413,41.66666666666667,200.73529411764707,5191.941176470588
7,0,812,1940,488,628,79,247,302,701,1003,493,628,272,513,106,2191,888,2003,416,564,172,469,324,710,1034,575,624,280,492,129,2364,9,25,34,6,11,3,14,6,16,6875,142717,0,0,43.891752577319586,48.627059410883675,-4.735306833564088,6444.117647058823,6952.941176470588,-508.82352941176487,15.088235294117647,29.5,1717.74,50.521764705882354,29.86482238289846,49.42878284724227,0.9610136452241715,0.3237113402061856,29.841897233201582,68.39024390243902,26.47058823529412,35.294117647058826,17.647058823529413,27.27272727272727,202.2058823529412,4197.558823529412
7,0,764,1833,503,652,110,339,256,690,946,433,650,195,535,90,2141,898,2059,463,611,142,408,351,704,1055,563,685,283,429,148,2401,7,27,34,5,12,2,15,3,19,6800,135054,0,0,44.680851063829785,47.06168042739194,-2.3808293635621567,6297.058823529412,7061.764705882353,-764.7058823529414,15.735294117647058,27.823529411764707,1705.3600000000001,50.157647058823535,31.371675188816432,50.498141404230424,0.8093457943925234,0.3557010365521004,26.666666666666668,66.28242074927954,20.588235294117645,29.411764705882355,11.76470588235294,13.636363636363635,200.0,3972.176470588235
6,0,915,2255,504,672,189,556,354,814,1168,540,610,246,488,83,2523,974,2262,490,640,165,459,372,865,1237,560,641,254,480,129,2603,13,21,34,6,11,7,10,10,10,6800,125749,0,1,44.76718403547672,46.706454465075154,-1.9392704295984373,7420.588235294117,7655.882352941177,-235.29411764705947,14.352941176470589,34.35294117647059,1828.6399999999999,53.783529411764704,26.68649925627789,49.457399595402016,1.1065573770491803,0.29800443458980047,29.04019688269073,68.63406408094434,38.23529411764706,35.294117647058826,41.17647058823529,50.0,200.0,3698.5
2,1,923,2176,464,577,207,566,323,764,1087,567,653,283,558,130,2517,904,2139,529,688,147,454,361,776,1137,516,619,257,583,137,2484,20,14,34,9,8,11,6,13,9,6875,128680,2,1,47.173713235294116,45.69892473118279,1.4747885041113236,7402.941176470588,7305.882352941177,97.05882352941171,16.41176470588235,31.970588235294116,1894.3000000000002,55.714705882352945,29.456791426912314,51.792681120055306,1.0161290322580645,0.26516544117647056,29.390354868061873,67.91111111111111,58.82352941176471,52.94117647058824,64.70588235294117,59.09090909090909,202.2058823529412,3784.705882352941
1,1,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,24,10,34,15,2,9,8,10,10,6850,135722,3,1,47.71634615384615,42.8665785997358,4.84976755411035,7488.235294117647,7111.764705882353,376.4705882352937,15.441176470588236,32.14705882352941,1844.66,54.254705882352944,28.460529311634662,53.367206627091925,1.1447619047619049,0.33365384615384613,23.142050799623707,68.52750809061489,70.58823529411765,88.23529411764706,52.94117647058824,50.0,201.47058823529412,3991.823529411765
8,0,667,1740,379,561,109,364,256,537,793,390,648,255,525,93,1822,778,1721,498,654,117,334,288,721,1009,506,618,284,529,123,2171,6,26,32,4,12,2,14,4,17,6475,142594,0,0,41.46551724137931,48.605461940732134,-7.139944699352824,5693.75,6784.375,-1090.625,16.40625,24.78125,1623.8000000000002,50.743750000000006,32.33156792708461,45.85170421372632,0.7428571428571429,0.32241379310344825,26.202661207778917,65.0909090909091,18.75,25.0,12.5,19.047619047619047,202.34375,4456.0625
8,0,689,1821,415,606,128,412,306,585,891,412,605,273,431,127,1921,753,1750,417,559,125,325,296,756,1052,492,588,228,519,127,2048,10,22,32,5,11,5,11,6,15,6550,95257,0,1,41.35090609555189,46.6,-5.2490939044481095,6003.125,6400.0,-396.875,13.46875,27.84375,1545.3,48.290625,27.891024396557302,46.008890421720224,0.9559164733178654,0.33278418451400327,28.8135593220339,66.40181611804768,31.25,31.25,31.25,28.57142857142857,204.6875,2976.78125
4,1,794,1948,418,543,182,506,362,633,995,514,623,282,477,151,2188,783,1818,435,587,102,342,307,662,969,488,563,254,531,125,2103,17,15,32,10,6,7,9,10,11,6450,111774,1,0,45.431211498973305,45.87458745874587,-0.44337595977256683,6837.5,6571.875,265.625,14.90625,31.09375,1653.6000000000001,51.675000000000004,28.846153846153843,50.024692261262416,1.0775681341719077,0.27874743326488705,35.3515625,67.34042553191489,53.125,62.5,43.75,47.61904761904761,201.5625,3492.9375
5,0,890,2045,442,567,166,500,342,732,1074,548,644,232,465,138,2388,844,2039,441,591,145,437,352,689,1041,456,570,245,459,104,2274,18,16,34,13,4,5,12,11,13,6850,120857,0,1,47.57946210268948,44.94850416871015,2.6309579339793316,7023.529411764705,6688.235294117647,335.29411764705856,13.676470588235293,31.58823529411765,1701.26,50.037058823529414,27.33268283507518,52.03793452111154,1.178494623655914,0.27726161369193153,33.17167798254122,67.52767527675276,52.94117647058824,76.47058823529412,29.411764705882355,45.83333333333333,201.47058823529412,3554.6176470588234
2,1,873,2025,524,676,167,439,350,709,1059,552,665,302,499,131,2437,851,1989,423,592,139,391,303,679,982,507,678,252,527,137,2264,20,14,34,13,4,7,10,13,9,6825,134291,4,1,47.23456790123457,46.27953745600804,0.9550304452265266,7167.647058823529,6658.823529411765,508.82352941176396,14.676470588235293,31.147058823529413,1778.46,52.307647058823534,28.057982749120026,52.466371574723134,1.1062124248496994,0.33382716049382716,34.01360544217687,70.0592885375494,58.82352941176471,76.47058823529412,41.17647058823529,59.09090909090909,200.73529411764707,3949.735294117647
2,1,906,2066,544,688,142,429,323,776,1099,520,657,201,516,158,2498,892,2163,490,646,133,419,334,686,1020,568,691,267,438,154,2407,20,14,34,14,3,6,11,13,9,6825,151150,1,1,47.28944820909971,44.31345353675451,2.9759946723452018,7347.058823529412,7079.411764705883,267.6470588235288,15.176470588235293,32.3235294117647,1825.48,53.690588235294115,28.266538116002366,52.728899996622644,1.0077519379844961,0.3330106485963214,32.01189296333003,69.90990990990991,58.82352941176471,82.35294117647058,35.294117647058826,59.09090909090909,200.73529411764707,4445.588235294118
4,1,961,2124,562,712,160,475,327,821,1148,514,682,232,570,127,2644,940,2218,531,707,164,484,322,709,1031,520,683,297,485,115,2575,18,16,34,9,8,9,8,10,10,6800,145664,1,1,49.01129943502825,46.077547339945895,2.9337520950823546,7776.470588235295,7573.529411764705,202.9411764705892,16.764705882352942,33.76470588235294,1921.18,56.50529411764706,29.669265763749365,54.24079301516444,0.9017543859649123,0.3352165725047081,31.56370656370656,71.82852143482064,52.94117647058824,52.94117647058824,52.94117647058824,50.0,200.0,4284.235294117647
4,1,964,2210,582,715,224,639,344,820,1164,533,620,242,533,151,2734,987,2321,478,586,195,528,333,761,1094,591,642,272,495,112,2647,17,17,34,12,5,5,12,11,11,6825,135553,1,1,48.68778280542986,46.7255493321844,1.9622334732454618,8041.176470588235,7785.2941176470595,255.88235294117567,15.676470588235293,34.23529411764706,1936.72,56.96235294117647,27.520756743359907,54.14719163431832,1.0,0.3235294117647059,31.131221719457013,71.11882046834344,50.0,70.58823529411765,29.411764705882355,50.0,200.73529411764707,3986.8529411764707
2,1,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,22,12,34,16,1,6,11,13,7,6800,140503,1,1,45.95170454545455,43.76155268022181,2.1901518652327354,7332.352941176471,7076.470588235295,255.88235294117658,15.470588235294118,34.1764705882353,1841.26,54.15470588235294,28.56739406710622,51.24736876726747,1.0076045627376427,0.3446969696969697,30.909090909090907,71.23050259965338,64.70588235294117,94.11764705882352,35.294117647058826,65.0,200.0,4132.441176470588
5,0,858,1896,609,790,88,262,348,732,1080,522,698,214,544,157,2413,860,1964,531,721,156,448,313,598,911,503,702,301,437,112,2407,18,14,32,12,4,6,10,13,8,6400,103442,0,1,47.573839662447256,47.75967413441955,-0.1858344719722922,7540.625,7521.875,18.75,17.0,33.75,1757.4199999999998,54.919374999999995,30.954467344174986,53.775182742021755,0.9595588235294118,0.4166666666666667,36.78646934460888,70.04784688995215,56.25,75.0,37.5,61.904761904761905,200.0,3232.5625
3,1,811,1849,507,675,78,244,295,775,1070,524,622,202,493,156,2207,789,1976,489,660,125,429,344,630,974,478,645,275,390,148,2192,19,13,32,9,7,10,6,11,10,6475,110507,1,1,45.97079502433748,43.09210526315789,2.8786897611795865,6896.875,6850.0,46.875,15.40625,33.4375,1625.7,50.803125,30.3253982899674,51.42124883504194,1.0628803245436105,0.3650621957815035,31.891891891891895,69.25826630920466,59.375,56.25,62.5,52.38095238095239,202.34375,3453.34375
4,1,832,1813,403,578,109,335,300,646,946,521,597,245,506,126,2176,845,1875,382,555,149,397,299,612,911,513,595,261,456,102,2221,14,18,32,7,9,7,9,13,8,6400,244134,1,0,48.896856039713185,49.04,-0.14314396028681386,6800.0,6940.625,-140.625,15.8125,29.5625,1645.76,51.43,30.745673731285244,52.628523885997325,1.0296442687747036,0.3188086045228902,32.89473684210527,68.35978835978837,43.75,43.75,43.75,61.904761904761905,200.0,7629.1875
8,0,739,1915,333,504,117,418,356,699,1055,424,537,257,495,127,1928,791,1945,347,467,146,408,331,737,1068,487,543,261,454,103,2075,10,22,32,8,8,2,14,4,17,6500,246667,0,1,41.64490861618799,44.42159383033419,-2.776685214146198,6025.0,6484.375,-459.375,15.46875,32.96875,1556.6200000000001,48.644375000000004,31.799668512546415,45.115033976674965,0.8565656565656565,0.26318537859007834,32.570905763952425,67.86407766990291,31.25,50.0,12.5,19.047619047619047,203.125,7708.34375
3,1,806,1910,359,478,164,443,330,708,1038,516,583,221,455,94,2135,786,1903,397,538,147,446,309,680,989,442,570,237,441,101,2116,17,15,32,9,7,8,8,12,9,6450,259237,0,0,46.49214659685864,45.16552811350499,1.3266184833536485,6671.875,6612.5,59.375,14.21875,32.4375,1564.52,48.89125,29.082402270344897,50.346174162390575,1.134065934065934,0.25026178010471206,32.67326732673268,69.6165191740413,53.125,56.25,50.0,57.14285714285714,201.5625,8101.15625
7,0,896,2191,381,507,157,505,382,703,1085,568,676,213,462,99,2330,909,2033,509,691,171,482,334,781,1115,591,565,251,468,119,2498,9,25,34,3,14,6,11,7,17,6875,238710,0,1,44.47740757644911,48.91785538612887,-4.44044780967976,6852.941176470588,7347.058823529412,-494.1176470588234,13.588235294117647,31.91176470588235,1740.56,51.19294117647058,26.543181504803055,48.2585498409332,1.2294372294372293,0.23140118667275217,32.84608770421324,67.7917068466731,26.47058823529412,17.647058823529413,35.294117647058826,29.166666666666668,202.2058823529412,7020.882352941177
4,1,873,2088,474,661,105,283,337,726,1063,467,652,255,424,128,2325,864,2013,510,686,146,425,336,770,1106,534,627,237,492,111,2384,17,17,34,11,6,6,11,9,11,6850,214448,1,0,44.32471264367816,46.547441629408844,-2.222728985730683,6838.235294117647,7011.764705882353,-173.5294117647063,12.470588235294118,31.264705882352942,1720.3400000000001,50.59823529411765,24.64629084948324,48.868356005448035,1.1014150943396226,0.31657088122605365,30.442637759710927,68.36158192090396,50.0,64.70588235294117,35.294117647058826,45.0,201.47058823529412,6307.294117647059
5,0,847,1968,388,546,181,510,266,677,943,517,697,260,435,76,2263,833,1872,489,648,150,433,267,757,1024,545,638,205,504,108,2305,16,18,34,10,7,6,11,9,11,6900,171501,0,1,47.63719512195122,48.504273504273506,-0.8670783823222834,6655.882352941177,6779.411764705883,-123.52941176470631,12.794117647058824,27.735294117647058,1668.6799999999998,49.07882352941176,26.068509240837074,51.239901459986235,1.1885057471264369,0.2774390243902439,26.001955034213097,71.71610169491525,47.05882352941176,58.82352941176471,35.294117647058826,45.0,202.94117647058823,5044.14705882353
4,1,1016,2199,528,715,187,522,330,770,1100,576,784,306,541,113,2747,909,2102,635,851,204,553,321,720,1041,583,687,252,573,89,2657,18,16,34,13,4,5,12,12,8,6850,133255,1,0,50.45475216007276,48.09705042816365,2.35770173190911,8079.411764705883,7814.7058823529405,264.70588235294235,15.911764705882353,32.35294117647059,1981.52,58.28,27.302273002543505,54.64274347549332,1.064695009242144,0.32514779445202363,31.428571428571427,70.57745187901008,52.94117647058824,76.47058823529412,29.411764705882355,60.0,201.47058823529412,3919.264705882353
5,0,877,2170,668,839,163,528,335,783,1118,472,763,282,571,133,2585,924,2216,616,801,175,520,383,825,1208,549,762,256,579,103,2639,16,18,34,8,9,8,9,8,12,6900,133255,0,0,44.1705069124424,45.645306859205775,-1.4747999467633761,7602.941176470588,7761.764705882353,-158.82352941176487,16.794117647058822,32.88235294117647,1965.8,57.817647058823525,29.04669854512158,50.90266072244365,0.8266199649737302,0.3866359447004608,28.879310344827587,67.15265866209262,47.05882352941176,47.05882352941176,47.05882352941176,40.0,202.94117647058823,3919.264705882353
6,0,885,2131,435,659,163,460,362,770,1132,483,757,241,637,93,2368,929,2096,563,760,180,528,306,787,1093,542,708,314,530,146,2601,10,24,34,6,11,4,13,6,14,6825,154637,0,1,45.35429375879868,48.61641221374045,-3.2621184549417706,6964.7058823529405,7650.0,-685.2941176470595,18.735294117647058,33.294117647058826,1896.68,55.784705882352945,33.585001159921546,48.906219020553834,0.7582417582417582,0.30924448615673394,31.505657093124455,71.56133828996283,29.411764705882355,35.294117647058826,23.52941176470588,30.0,200.73529411764707,4548.14705882353
3,0,765,1898,456,641,176,542,331,723,1054,524,660,256,610,138,2163,802,1971,490,668,93,332,323,712,1035,508,676,331,501,132,2189,17,16,33,10,6,6,10,11,10,6842,125004,0,0,44.94204425711275,43.049213597158804,1.892830659953944,6554.545454545455,6633.333333333333,-78.78787878787807,18.484848484848484,31.939393939393938,1733.48,52.52969696969697,35.18933013360408,49.60918148290857,0.8590163934426229,0.3377239199157007,31.73537871524449,69.12045889101339,51.515151515151516,62.5,37.5,52.38095238095239,207.33333333333334,3788.0
5,0,769,1916,433,590,174,532,355,617,972,454,644,317,531,126,2146,807,1835,438,608,155,434,316,660,976,532,602,297,544,113,2209,13,18,32,10,6,3,12,9,11,6460,119032,0,0,44.676409185803756,48.201634877384194,-3.525225691580438,6706.25,6903.125,-196.875,16.59375,30.375,1702.56,53.205,31.18832816464618,49.31972789115647,0.8549905838041432,0.3079331941544885,34.97536945812808,66.13076098606645,40.625,62.5,20.0,45.0,201.875,3719.75
5,0,768,1900,433,587,179,538,339,613,953,459,650,306,526,114,2148,797,1818,449,621,158,445,313,662,975,523,617,294,546,116,2202,13,18,32,9,6,3,12,8,12,6445,118499,0,0,45.131578947368425,48.18481848184818,-3.053239534479758,6712.5,6881.25,-168.75,16.4375,29.78125,1696.76,53.02375,31.000259317758548,49.76184739700131,0.8726235741444867,0.30894736842105264,33.86613386613387,66.1987041036717,40.625,60.0,20.0,40.0,201.40625,3703.09375
6,0,778,1920,444,619,118,341,314,631,946,501,705,278,535,115,2119,853,1915,493,687,125,346,352,702,1055,504,656,270,524,145,2325,7,26,34,6,10,1,15,5,15,6924,101322,0,0,43.59375,47.806788511749346,-4.213038511749346,6232.35294117647,6838.235294117647,-605.8823529411766,15.735294117647058,27.823529411764707,1733.8200000000002,50.994705882352946,30.856720997566068,48.32691711215311,0.9364485981308411,0.3223958333333333,30.905511811023622,64.1912512716175,20.588235294117645,37.5,6.25,25.0,203.64705882352942,2980.0588235294117
5,0,790,1909,436,598,170,485,300,696,997,511,628,249,525,128,2189,850,2003,435,591,129,371,348,695,1044,533,652,269,477,138,2266,14,19,34,10,6,3,13,8,12,6859,113980,0,0,45.835515976951285,45.65651522715926,0.1790007497920243,6438.235294117647,6664.7058823529405,-226.4705882352937,15.441176470588236,29.323529411764707,1698.08,49.9435294117647,30.917271271082637,50.38856048468777,0.9733333333333334,0.3132530120481928,30.15075376884422,66.66666666666666,41.17647058823529,62.5,18.75,40.0,201.73529411764707,3352.3529411764707
3,1,750,1852,455,586,176,520,325,649,975,467,564,269,448,110,2133,804,1851,369,516,153,452,298,647,945,504,641,232,472,144,2130,16,15,32,10,5,6,9,12,8,6443,134698,1,0,45.248380129589634,47.56888168557536,-2.3205015559857287,6665.625,6656.25,9.375,14.0,30.46875,1593.94,49.810625,28.106453191462666,50.54885678534865,1.0424107142857142,0.31641468682505397,33.43621399176955,68.53220696937699,50.0,66.66666666666666,40.0,60.0,201.34375,4209.3125
6,0,751,1827,477,661,155,466,310,628,939,469,699,265,545,95,2137,792,1837,510,685,153,452,301,645,946,493,704,261,512,134,2250,11,20,32,7,8,4,11,6,14,6494,133644,0,0,45.347564313081556,47.27817093086554,-1.9306066177839867,6678.125,7031.25,-353.125,17.03125,29.34375,1714.1200000000001,53.566250000000004,31.79474015821529,50.4523476749896,0.8605504587155963,0.36179529282977557,32.460732984293195,67.59956942949408,34.375,46.666666666666664,26.666666666666668,30.0,202.9375,4176.375
5,0,911,2184,528,769,146,437,369,775,1145,571,636,265,517,131,2497,938,2222,503,648,176,495,372,818,1190,556,681,248,542,130,2557,12,21,34,7,9,5,11,8,11,6921,64242,0,0,45.05494505494506,46.17461746174617,-1.119672406801115,7344.117647058823,7520.588235294117,-176.4705882352937,15.205882352941176,33.6764705882353,1876.74,55.198235294117644,27.5477690036979,49.497296182939785,1.1044487427466152,0.35210622710622713,31.08677337826453,67.56756756756756,35.294117647058826,43.75,31.25,42.10526315789473,203.55882352941177,1889.4705882352941
4,0,725,1861,499,677,176,546,321,710,1032,487,675,236,567,133,2126,781,1952,493,649,118,391,325,702,1027,509,694,301,488,129,2175,15,17,33,8,7,6,10,10,10,6688,123157,0,0,43.68619022031166,43.0327868852459,0.6534033350657609,6442.424242424242,6590.909090909091,-148.48484848484895,17.181818181818183,31.272727272727273,1696.22,51.40060606060606,33.42726768933275,49.238494033943525,0.8589065255731922,0.36378291241268135,31.378299120234605,68.59903381642512,45.45454545454545,53.333333333333336,37.5,50.0,202.66666666666666,3732.030303030303
5,0,944,2188,577,771,136,416,343,737,1080,532,702,293,476,130,2604,938,2145,543,717,158,475,349,805,1155,572,715,252,555,130,2578,16,17,33,9,7,6,10,9,10,6783,118272,0,0,46.25228519195612,47.41258741258741,-1.1603022206312943,7890.909090909091,7812.121212121212,78.78787878787898,14.424242424242424,32.72727272727273,1891.86,57.32909090909091,25.160424132863955,51.518652759532145,1.1176470588235294,0.3523765996343693,29.878048780487802,67.86372007366482,48.484848484848484,56.25,37.5,47.368421052631575,205.54545454545453,3584.0
7,0,723,1817,421,587,97,318,273,600,874,429,640,261,520,98,1965,820,1830,466,619,138,386,301,716,1018,532,620,282,514,125,2245,7,25,32,4,11,2,14,4,16,6630,142641,0,0,42.460099064391855,48.57923497267759,-6.119135908285735,6140.625,7015.625,-875.0,16.25,27.3125,1659.8200000000002,51.869375000000005,31.328698292585937,47.343009136116564,0.825,0.3230599889928453,27.603640040444894,66.59267480577137,21.875,26.666666666666668,12.5,20.0,207.1875,4457.53125
7,0,810,1961,472,617,84,261,309,692,1002,488,633,277,508,106,2177,880,1984,422,572,166,455,321,724,1045,565,629,279,508,131,2350,8,25,34,6,11,2,14,5,16,6881,142967,0,0,43.447220805711375,48.538306451612904,-5.091085645901529,6402.941176470588,6911.764705882353,-508.82352941176487,14.941176470588236,29.470588235294116,1718.58,50.546470588235294,29.55928731860024,48.75743567691536,0.9606299212598425,0.31463539010708824,29.912875121006778,68.31194471865746,23.52941176470588,35.294117647058826,12.5,23.809523809523807,202.38235294117646,4204.911764705882
4,0,741,1845,447,582,156,475,310,635,946,466,578,275,461,111,2087,798,1838,389,526,154,442,301,659,960,511,634,242,483,139,2140,15,16,32,10,6,5,10,10,10,6432,135539,0,0,44.390243902439025,47.606093579978236,-3.215849677539211,6521.875,6687.5,-165.625,14.40625,29.5625,1604.26,50.133125,28.735990425492126,49.66493422430369,1.0108459869848156,0.3154471544715447,31.991744066047474,67.84188034188034,46.875,62.5,33.33333333333333,50.0,201.0,4235.59375
5,0,828,2060,552,741,169,467,355,711,1067,464,669,291,554,87,2377,896,2060,466,634,176,493,320,765,1086,551,716,276,569,183,2435,15,17,33,10,6,5,11,7,12,6699,138549,0,0,44.296116504854375,47.76699029126213,-3.4708737864077577,7203.030303030303,7378.787878787878,-175.75757575757507,16.78787878787879,32.333333333333336,1847.5,55.984848484848484,29.98646820027064,49.81056478516705,0.8375451263537906,0.35970873786407764,31.69642857142857,68.96217264791464,45.45454545454545,62.5,31.25,36.84210526315789,203.0,4198.454545454545
4,0,780,1877,416,541,86,273,296,673,970,478,613,287,477,131,2063,774,1851,418,577,143,428,311,686,998,473,577,268,502,106,2110,14,17,32,8,8,6,9,10,11,6711,142173,0,0,43.84656366542355,45.67801188546731,-1.831448220043761,6446.875,6593.75,-146.875,14.90625,30.3125,1615.46,50.483125,29.527193492875092,48.769763219608144,1.0020964360587001,0.2882258923814598,30.14256619144603,68.39430894308943,43.75,50.0,40.0,47.61904761904761,209.71875,4442.90625
2,0,826,1982,472,608,181,512,353,662,1016,519,700,270,510,110,2307,832,1964,506,692,143,418,371,659,1030,506,614,267,481,113,2314,16,17,34,11,5,4,12,11,12,6855,120266,0,0,46.24117053481332,46.0030549898167,0.23811554499662435,6785.2941176470595,6805.882352941177,-20.588235294117112,15.0,29.88235294117647,1731.5,50.9264705882353,29.454230436038113,51.27760588925637,1.0176470588235293,0.3067608476286579,34.88142292490119,64.08518877057115,47.05882352941176,68.75,25.0,47.82608695652174,201.61764705882354,3537.235294117647
5,0,703,1830,526,690,169,526,310,675,985,444,672,218,502,127,2103,771,1934,474,598,153,467,331,684,1016,515,702,259,475,122,2171,12,19,32,6,9,5,10,9,11,6479,120048,0,0,43.0327868852459,43.821096173733196,-0.788309288487298,6571.875,6784.375,-212.5,15.6875,30.78125,1653.36,51.6675,30.36241350945953,49.282902137232846,0.8844621513944223,0.3770491803278688,31.18712273641851,67.09741550695824,37.5,40.0,33.33333333333333,45.0,202.46875,3751.5
2,1,868,2098,497,682,199,607,351,798,1150,567,644,233,548,117,2434,881,2132,480,653,126,415,342,778,1120,531,689,291,500,118,2370,19,14,34,12,4,7,9,12,8,6850,127593,1,0,46.11534795042898,44.27767354596623,1.8376744044627529,7158.823529411765,6970.588235294117,188.23529411764775,16.11764705882353,33.8235294117647,1797.7,52.87352941176471,30.483395449741334,50.748932479316785,1.0346715328467153,0.32507149666348906,31.089459698848536,70.0,55.88235294117647,75.0,43.75,60.0,201.47058823529412,3752.735294117647
2,1,817,1868,489,624,118,364,269,704,974,465,547,253,441,113,2243,803,1947,364,499,155,465,312,678,990,503,660,225,471,109,2125,20,13,33,12,3,7,9,12,10,6661,154634,1,0,46.895074946466806,45.22342064714946,1.6716542993173462,6796.969696969697,6439.393939393939,357.57575757575796,13.363636363636363,29.515151515151516,1628.56,49.35030303030303,27.079137397455423,52.343925024270035,1.054421768707483,0.3340471092077088,28.405491024287223,69.29133858267717,60.60606060606061,80.0,43.75,54.54545454545454,201.84848484848484,4685.878787878788
3,0,826,1869,455,560,202,591,247,734,981,494,618,212,464,114,2311,859,2019,446,614,126,401,347,689,1036,475,593,275,411,88,2291,17,16,34,9,7,7,9,9,11,6920,172573,0,0,49.59871589085072,45.66617137196632,3.9325445188843986,6797.058823529412,6738.235294117647,58.823529411764866,13.647058823529411,28.852941176470587,1631.28,47.97882352941176,28.44392133784513,54.623239103715605,1.0646551724137931,0.299625468164794,26.38888888888889,67.90009250693802,50.0,56.25,43.75,45.0,203.52941176470588,5075.676470588235
